alt_ft,angle_deg,b_extra_offset_nm,conflict,cross_track_offset_nm,dt_s,encounter_type,horizon_s,initial_sep_nm,scenario_id,sep_nm,speed_a_kts,speed_b_kts,speed_kts,start_offset_nm,t_intersect_s,time_offset_s,ttc_s
32000.0,,,False,,1.0,overtake,180.0,12.386354690220728,225,,509.1818442048435,386.7019641072533,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,226,21.309444493590043,,,255.22686535118393,,,,116.0
28000.0,,15.186948737752227,False,,1.0,crossing,180.0,,227,,,,260.1520867286797,12.419899633771418,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,228,21.072705264867764,,,339.5884475833516,,,,86.0
32000.0,,,True,,1.0,head_on,180.0,,229,40.237127433470256,,,413.61043549088475,,,,154.0
28000.0,,,True,,1.0,overtake,180.0,11.389200540200973,230,,448.9697007191503,308.1413345858161,,,,,164.0
32000.0,,,True,,1.0,overtake,180.0,9.124085716477943,231,,500.54598274229795,389.81840104425777,,,,,135.0
28000.0,,6.603734975772616,True,,1.0,crossing,180.0,,232,,,,468.3355816391225,14.620852032644162,,,129.0
30000.0,,,True,,1.0,head_on,180.0,,233,12.044819334010455,,,256.0229340991408,,,,50.0
28000.0,,,True,,1.0,head_on,180.0,,234,24.958059175853286,,,408.83154764987455,,,,88.0
30000.0,,,True,,1.0,head_on,180.0,,235,27.17198579916165,,,377.43211099194474,,,,106.0
30000.0,22.87206990477637,,True,-4.75514664831808,1.0,angle,180.0,,236,,233.4482085649636,444.14836156742734,,,134.88752912018947,28.6758344921289,152.0
28000.0,,,True,,1.0,head_on,180.0,,237,22.0117433299056,,,469.68386458346066,,,,66.0
28000.0,34.683495651550146,,False,-3.2461789016633418,1.0,angle,180.0,,238,,354.31526066838467,429.233182330736,,,155.17966988993038,-39.94187928635693,-1.0
28000.0,,23.02173714320645,False,,1.0,crossing,180.0,,239,,,,397.227607938368,9.317671297544132,,,-1.0
32000.0,,0.5962026273676729,True,,1.0,crossing,180.0,,240,,,,470.4733643249958,12.237139396119023,,,69.0
28000.0,46.228092003214925,,False,-6.727572995671071,1.0,angle,180.0,,241,,385.2746593446274,305.42796227488174,,,155.94694903926876,-11.833426221585192,-1.0
30000.0,68.12583074153879,,True,1.6730298110301955,1.0,angle,180.0,,242,,366.99900162130183,320.49261262177527,,,132.49112935078233,-27.028731745301844,64.0
32000.0,138.25375339026724,,False,-9.236359589218306,1.0,angle,180.0,,243,,479.9692053996659,225.07253249394287,,,138.89025806485722,0.8070367596726413,-1.0
32000.0,,,True,,1.0,head_on,180.0,,244,33.681915865862194,,,429.01479970831406,,,,121.0
28000.0,76.99796013386722,,True,-2.7194648220758966,1.0,angle,180.0,,245,,367.6913951155585,398.47209890604074,,,125.34462772127274,33.802939139503735,123.0
32000.0,,3.2449406399873038,True,,1.0,crossing,180.0,,246,,,,380.2050492278988,13.607366251855467,,,115.0
28000.0,,,False,,1.0,overtake,180.0,11.925445799538487,247,,421.4338618925284,307.20706737882705,,,,,-1.0
30000.0,,12.029576003003717,False,,1.0,crossing,180.0,,248,,,,461.6961482444139,10.5610397551956,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,249,49.91463806917339,,,453.5591272347775,,,,179.0
32000.0,,,True,,1.0,overtake,180.0,2.4997240893003743,250,,457.23106154255015,342.3209199005287,,,,,1.0
30000.0,,8.039255974317532,False,,1.0,crossing,180.0,,251,,,,433.5564019521951,6.765777882995937,,,-1.0
32000.0,,,False,,1.0,head_on,180.0,,252,44.86085529482089,,,261.205064379928,,,,-1.0
28000.0,132.83908298140724,,True,-0.7862726443731383,1.0,angle,180.0,,253,,410.0606406201423,473.8874061570176,,,91.9547944586554,-31.61449985909752,57.0
28000.0,37.13740627824757,,True,5.236618146831226,1.0,angle,180.0,,254,,343.3333577728644,261.34242306242334,,,150.209468599592,29.167302419966305,1.0
30000.0,,,True,,1.0,head_on,180.0,,255,22.507673338004352,,,394.5791010726459,,,,80.0
32000.0,18.624838823906167,,True,-2.397730553981212,1.0,angle,180.0,,256,,448.0560552247449,286.98440809543,,,126.81477718086347,-14.026304903004998,83.0
30000.0,,,False,,1.0,head_on,180.0,,257,31.16027331434906,,,258.0272124477564,,,,-1.0
30000.0,70.02598134026036,,False,-9.375483627531313,1.0,angle,180.0,,258,,274.1254492863133,254.88230075210768,,,53.235873234089055,-11.442903777505144,-1.0
30000.0,22.18701558338962,,True,1.0783355144114424,1.0,angle,180.0,,259,,404.8001577245389,397.0141269284077,,,133.33540060409416,3.5930512703716317,1.0
28000.0,,5.706237262063193,True,,1.0,crossing,180.0,,260,,,,370.8198116062425,9.941814080811733,,,104.0
30000.0,153.9773224376106,,False,6.051235193429957,1.0,angle,180.0,,261,,382.07116269564887,294.89026700166056,,,135.18703043625246,14.735409091995642,-1.0
30000.0,153.87473840513192,,False,8.243346270343505,1.0,angle,180.0,,262,,309.04314207489654,350.4059880362331,,,79.81478083115644,15.612601127970507,-1.0
28000.0,,,False,,1.0,overtake,180.0,22.251345672018452,263,,507.82915855770057,418.5239258089164,,,,,-1.0
32000.0,58.985363202852525,,True,-7.047075777513195,1.0,angle,180.0,,264,,326.6263094464135,325.6376376104723,,,51.72553302356931,37.857515307673495,84.0
32000.0,,,True,,1.0,head_on,180.0,,265,40.729856559551884,,,410.5562556321295,,,,157.0
30000.0,,,True,,1.0,head_on,180.0,,266,36.9188162143575,,,391.2901770233108,,,,147.0
28000.0,136.93564061644204,,False,-7.837216902379007,1.0,angle,180.0,,267,,222.7263232320816,452.0270217520244,,,138.083674361524,-1.5436134825028986,-1.0
30000.0,103.48046385846192,,True,1.2329005526946304,1.0,angle,180.0,,268,,286.009704420723,346.49818085985487,,,133.087451662465,33.8185436481518,118.0
32000.0,,,False,,1.0,head_on,180.0,,269,46.67421174950567,,,288.6403165454399,,,,-1.0
32000.0,,16.516217814401397,False,,1.0,crossing,180.0,,270,,,,350.78265035800825,13.769125994718301,,,-1.0
30000.0,13.387053713128871,,False,8.325140681124942,1.0,angle,180.0,,271,,254.90944951110635,320.93668821861667,,,146.2215767272973,5.195383461506893,-1.0
32000.0,,,True,,1.0,head_on,180.0,,272,32.705047376587295,,,326.94144877502305,,,,153.0
28000.0,26.288929305901334,,True,-6.379632468555774,1.0,angle,180.0,,273,,436.62162178717597,347.47279005651154,,,117.398506755314,-2.1856997815925183,144.0
28000.0,,,True,,1.0,overtake,180.0,8.956433285773713,274,,545.132846497361,341.77173619211317,,,,,71.0
28000.0,163.98681410371293,,True,-0.35416137730347863,1.0,angle,180.0,,275,,344.30909486296355,367.19126930676975,,,89.19788827551044,-32.62068732647505,48.0
30000.0,,,True,,1.0,head_on,180.0,,276,13.924990840982193,,,436.72855132560585,,,,37.0
32000.0,,20.574951854636105,False,,1.0,crossing,180.0,,277,,,,281.46602447996906,22.417169586401144,,,-1.0
28000.0,,10.108829766191004,False,,1.0,crossing,180.0,,278,,,,410.9511000195763,6.628207917352664,,,-1.0
32000.0,120.46751988773885,,False,-8.049349086621561,1.0,angle,180.0,,279,,462.1221722883741,365.48191063324316,,,144.96465722920695,-12.556364612230304,-1.0
28000.0,,,True,,1.0,head_on,180.0,,280,17.519311717935828,,,442.8749724952488,,,,51.0
30000.0,,,True,,1.0,overtake,180.0,7.166171395826023,281,,528.5069091763656,319.12608467767404,,,,,38.0
28000.0,,,True,,1.0,overtake,180.0,3.782541193139623,282,,399.98478257843686,334.73338666899974,,,,,1.0
30000.0,,,False,,1.0,overtake,180.0,21.79683022527575,283,,326.6759019606129,249.0953535312844,,,,,-1.0
32000.0,,16.500122450380488,False,,1.0,crossing,180.0,,284,,,,429.76094180799004,20.748629831830197,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,16.085579141791833,285,,430.1224496658873,386.23048451327696,,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,21.97896131748169,286,,427.5895947666768,265.7295025232163,,,,,-1.0
30000.0,,,True,,1.0,overtake,180.0,8.380472572609195,287,,588.0047109233942,414.539914132473,,,,,71.0
28000.0,,,False,,1.0,overtake,180.0,13.033732464781206,288,,387.46927957965977,278.2718687066846,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,19.096401231733267,289,,493.54940661069884,405.9302833018835,,,,,-1.0
28000.0,,24.382771251484176,False,,1.0,crossing,180.0,,290,,,,356.9082438805173,18.94100119392742,,,-1.0
32000.0,142.5598747945923,,True,0.3583633428695414,1.0,angle,180.0,,291,,277.3704005454746,323.81493486894493,,,77.34466655851429,-21.387482694075146,34.0
28000.0,,,True,,1.0,head_on,180.0,,292,27.814175332487377,,,340.68173374924856,,,,121.0
30000.0,,14.384566577405906,False,,1.0,crossing,180.0,,293,,,,259.30027547102907,24.69922471734854,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,294,16.412668782979683,,,325.1666607042511,,,,64.0
28000.0,,,False,,1.0,head_on,180.0,,295,41.482852468961774,,,333.75555110350535,,,,-1.0
28000.0,,13.364423812275142,False,,1.0,crossing,180.0,,296,,,,279.82090634698443,6.153756002118923,,,-1.0
28000.0,,4.94263802613431,False,,1.0,crossing,180.0,,297,,,,250.343894583365,20.08016292643337,,,-1.0
28000.0,95.90908786909017,,False,-9.992603147653709,1.0,angle,180.0,,298,,460.7547621497381,279.00692747059134,,,89.85100065046169,-2.025207395922095,-1.0
30000.0,,1.029885302439515,True,,1.0,crossing,180.0,,299,,,,469.54349429863,24.54524987594495,,,166.0
32000.0,,,True,,1.0,head_on,180.0,,300,22.576887380792346,,,334.51720602980225,,,,95.0
32000.0,,,False,,1.0,overtake,180.0,12.43998187584566,301,,370.28186513178537,246.87569945440043,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,18.441363940985564,302,,433.0443646997645,274.5742258789118,,,,,-1.0
30000.0,,24.396781373774115,False,,1.0,crossing,180.0,,303,,,,323.49349294886656,9.934687106984414,,,-1.0
32000.0,99.53571212951003,,True,-6.426478705569714,1.0,angle,180.0,,304,,400.2127192681711,343.39885035442023,,,101.07962568992403,-4.184760171294698,122.0
28000.0,,,True,,1.0,overtake,180.0,11.573007478207288,305,,428.44306555984866,295.4464761593191,,,,,178.0
28000.0,,,True,,1.0,overtake,180.0,12.437438947817776,306,,465.2537420624983,290.20973038755585,,,,,153.0
28000.0,81.51977625300121,,True,-5.5203298584388305,1.0,angle,180.0,,307,,450.88712201685985,363.6405945216392,,,155.0290090717738,22.020882037925197,162.0
30000.0,,3.524809932012016,True,,1.0,crossing,180.0,,308,,,,351.4090443790696,15.067407958409316,,,142.0
32000.0,,,False,,1.0,overtake,180.0,13.182264341319218,309,,456.13572522761615,406.37406964532363,,,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,310,20.595929959239932,,,369.0951259814783,,,,77.0
28000.0,,,True,,1.0,head_on,180.0,,311,14.514512214050121,,,258.43748142511606,,,,67.0
30000.0,,4.690797703614313,True,,1.0,crossing,180.0,,312,,,,364.1029097450664,13.415678120239328,,,130.0
30000.0,,23.702686801898405,False,,1.0,crossing,180.0,,313,,,,427.5974325169692,6.895534447982051,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,21.085551969565277,314,,343.1389309572139,257.52863216985315,,,,,-1.0
28000.0,111.36665426341857,,True,-1.1724127780039666,1.0,angle,180.0,,315,,380.5964692555035,453.7020728918375,,,108.48835730147935,-22.929827810487886,77.0
30000.0,,21.088145359919864,False,,1.0,crossing,180.0,,316,,,,377.8383963417493,23.194053206409524,,,-1.0
28000.0,,3.3542363425436843,True,,1.0,crossing,180.0,,317,,,,351.9404345829486,6.827298247687743,,,56.0
32000.0,,21.548734598914688,False,,1.0,crossing,180.0,,318,,,,424.16544875961563,19.005886644661647,,,-1.0
32000.0,111.45049451394966,,True,-2.5472354058372293,1.0,angle,180.0,,319,,294.4620368645118,397.5864644938623,,,99.21156527290975,-24.62830414580627,70.0
32000.0,,,True,,1.0,overtake,180.0,12.077365323817794,320,,460.426358740853,307.7797707766654,,,,,167.0
28000.0,33.45356609794399,,True,-0.722419812119881,1.0,angle,180.0,,321,,416.08011103762055,415.42718276754204,,,154.46142876422593,-8.475519448095223,88.0
30000.0,,0.531953090082507,False,,1.0,crossing,180.0,,322,,,,297.68421813950465,19.380113839249752,,,-1.0
32000.0,101.13787039984281,,True,3.375273218211758,1.0,angle,180.0,,323,,425.58757489147615,360.6194115781907,,,116.00542158258622,36.85506164792237,117.0
30000.0,70.8239025401054,,False,-9.694209664470478,1.0,angle,180.0,,324,,359.6725590316338,240.35372568115645,,,156.4041042898428,-0.5810447023588807,-1.0
32000.0,131.1523048401016,,False,9.359449724191165,1.0,angle,180.0,,325,,301.1417541039395,413.7058262977084,,,132.08352638050434,-20.87034248479319,-1.0
32000.0,,,False,,1.0,head_on,180.0,,326,44.2714303303525,,,367.90929797684953,,,,-1.0
30000.0,,14.837932297429616,False,,1.0,crossing,180.0,,327,,,,314.0451476868033,10.909465969305668,,,-1.0
30000.0,,12.670329199619653,False,,1.0,crossing,180.0,,328,,,,328.1477816589959,13.297164650064662,,,-1.0
28000.0,,,True,,1.0,overtake,180.0,3.01222005158707,329,,419.94328318611997,283.1072351737998,,,,,1.0
28000.0,162.8349900162806,,False,-7.668040628098081,1.0,angle,180.0,,330,,357.1016563821924,333.02182170043636,,,86.26376992091154,29.773181095297247,-1.0
28000.0,,2.972647679131277,False,,1.0,crossing,180.0,,331,,,,348.8472392932507,22.81802498244733,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,332,19.423756309561217,,,338.3882789801716,,,,77.0
30000.0,,,False,,1.0,overtake,180.0,10.596038327903086,333,,438.52472749682124,380.6160009461012,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,334,29.646462836816177,,,253.2093634242368,,,,176.0
28000.0,111.94491846916088,,True,1.2248066690048098,1.0,angle,180.0,,335,,287.0430730746021,255.7937171269295,,,159.4923490242529,-32.05418490561502,100.0
30000.0,,,True,,1.0,head_on,180.0,,336,31.961176577031658,,,369.761221239484,,,,132.0
30000.0,,21.015915979053325,False,,1.0,crossing,180.0,,337,,,,301.38007543894486,6.658522739144349,,,-1.0
32000.0,,,False,,1.0,head_on,180.0,,338,43.12620773695701,,,299.9020145012271,,,,-1.0
32000.0,,5.753844678221764,False,,1.0,crossing,180.0,,339,,,,296.3231998683484,18.603883022632836,,,-1.0
30000.0,35.27385386130206,,True,-5.984145072688445,1.0,angle,180.0,,340,,407.39733333093375,452.59226300283393,,,156.86077922573924,3.7822019173329906,172.0
30000.0,167.38034025247617,,False,6.386636097443315,1.0,angle,180.0,,341,,291.9732583007623,392.7581475809832,,,132.35070675652315,-33.33744009716092,-1.0
32000.0,,,False,,1.0,overtake,180.0,19.986890516081296,342,,321.5674597722618,284.6536320971087,,,,,-1.0
30000.0,,,False,,1.0,head_on,180.0,,343,41.74064095926038,,,288.290993524541,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,13.792341521065465,344,,399.08676080998237,289.26884184042797,,,,,-1.0
32000.0,95.10430554328444,,True,-6.51730890623228,1.0,angle,180.0,,345,,326.3857174806604,240.896840798321,,,157.5313283171879,39.736582233983626,177.0
32000.0,,17.46832342571249,False,,1.0,crossing,180.0,,346,,,,257.2093351577834,14.302169537536749,,,-1.0
32000.0,,,False,,1.0,head_on,180.0,,347,43.517756114232014,,,267.519959437098,,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,24.48727511316879,348,,428.1852403695442,350.69836196189755,,,,,-1.0
32000.0,,6.48929636872366,False,,1.0,crossing,180.0,,349,,,,262.90018320657094,15.815496665688974,,,-1.0
30000.0,54.94016835979018,,False,7.787686802269775,1.0,angle,180.0,,350,,278.61436639652896,467.2089134254651,,,149.2632360534997,2.623588138519601,-1.0
30000.0,,,True,,1.0,head_on,180.0,,351,23.727777727846064,,,369.7658428683532,,,,92.0
32000.0,,9.592517657318577,False,,1.0,crossing,180.0,,352,,,,304.8526522416864,21.35077567450015,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,20.962661252917506,353,,612.8882649039463,400.8286951909662,,,,,-1.0
30000.0,,,True,,1.0,head_on,180.0,,354,30.070329512536482,,,278.6488176978169,,,,162.0
30000.0,,10.105417190399848,False,,1.0,crossing,180.0,,355,,,,358.26589264272417,11.352125779557758,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,356,37.785110810775535,,,446.44440181980895,,,,133.0
28000.0,,,True,,1.0,overtake,180.0,7.731995563778718,357,,344.42953346341653,264.2616981251971,,,,,123.0
28000.0,,6.2599876046496306,False,,1.0,crossing,180.0,,358,,,,256.2678531683042,16.48188175019309,,,-1.0
32000.0,,22.088406366338972,False,,1.0,crossing,180.0,,359,,,,467.03159523065494,13.930034217087155,,,-1.0
32000.0,,20.83172510963312,False,,1.0,crossing,180.0,,360,,,,406.67794129729316,8.44758441105687,,,-1.0
32000.0,,7.484671622254474,False,,1.0,crossing,180.0,,361,,,,449.5716859159128,24.764871766455784,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,362,27.35687936230926,,,458.1104956187588,,,,88.0
28000.0,,9.52540552346582,False,,1.0,crossing,180.0,,363,,,,339.21779430562697,13.828779326292771,,,-1.0
32000.0,26.485738905395788,,False,-9.789052015309734,1.0,angle,180.0,,364,,442.509252297505,358.5303236769864,,,147.89471670243393,31.504586387718717,-1.0
32000.0,,16.852474264016088,False,,1.0,crossing,180.0,,365,,,,476.47771436619803,13.521477971652763,,,-1.0
32000.0,,,True,,1.0,overtake,180.0,11.114788211433934,366,,563.7443981151088,365.2391565987991,,,,,111.0
32000.0,,5.247422653809871,True,,1.0,crossing,180.0,,367,,,,260.4295777169571,10.61074099745321,,,151.0
32000.0,,,True,,1.0,head_on,180.0,,368,41.98252273213461,,,409.4181617545985,,,,163.0
30000.0,,22.424820579848706,False,,1.0,crossing,180.0,,369,,,,402.1457112650012,19.49265368864807,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,15.762410137041837,370,,381.836011460236,290.2401200932986,,,,,-1.0
32000.0,,,False,,1.0,overtake,180.0,16.75811802469576,371,,295.20203055898264,270.7016288244987,,,,,-1.0
32000.0,,11.838175226267369,False,,1.0,crossing,180.0,,372,,,,351.28565052184535,13.541227701665209,,,-1.0
30000.0,160.01005388345806,,True,-2.0827632280063657,1.0,angle,180.0,,373,,402.25535197109184,306.2881719376161,,,142.37971929120425,8.24728094381446,125.0
32000.0,153.25234115304502,,True,-1.373521504344808,1.0,angle,180.0,,374,,297.45511096262436,431.8687042359851,,,107.76517645415274,-21.180726177209685,73.0
32000.0,,,True,,1.0,overtake,180.0,5.8504419380583705,375,,387.52589810655843,248.05306286770923,,,,,22.0
30000.0,51.435872833041465,,True,-6.113515799010878,1.0,angle,180.0,,376,,298.4293134407258,455.65291366829206,,,103.20698146714903,23.15661295027057,124.0
30000.0,,,False,,1.0,overtake,180.0,17.90160998390438,377,,363.0936457283354,223.65571558662708,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,20.98560332575682,378,,462.5021528073403,263.316560893576,,,,,-1.0
32000.0,,20.294407618730194,False,,1.0,crossing,180.0,,379,,,,252.0724558467783,12.847222943444237,,,-1.0
28000.0,,,True,,1.0,head_on,180.0,,380,33.517965007513,,,463.54358157902925,,,,111.0
28000.0,,,False,,1.0,overtake,180.0,11.040095649166537,381,,412.61688351121404,319.96128341308076,,,,,-1.0
28000.0,,,False,,1.0,overtake,180.0,15.387730210531751,382,,536.3118227423353,376.41359704038655,,,,,-1.0
28000.0,,6.813571109024546,True,,1.0,crossing,180.0,,383,,,,419.8248144833849,17.283620231614815,,,170.0
28000.0,61.08293316897745,,True,-1.8462366481420762,1.0,angle,180.0,,384,,426.86240767308817,349.0397129290154,,,58.13757265663736,7.312933507939256,31.0
28000.0,,22.435319350004317,False,,1.0,crossing,180.0,,385,,,,257.21064886948346,7.028998846460524,,,-1.0
32000.0,,7.757736618023914,False,,1.0,crossing,180.0,,386,,,,395.5759363674256,7.619144841783438,,,-1.0
32000.0,,24.287938538598784,False,,1.0,crossing,180.0,,387,,,,322.7082234261202,7.167789090003175,,,-1.0
30000.0,,,False,,1.0,overtake,180.0,24.47292170724816,388,,427.91100409977895,341.79398672697016,,,,,-1.0
30000.0,,,False,,1.0,head_on,180.0,,389,41.77445389103271,,,286.70317356698007,,,,-1.0
32000.0,,,True,,1.0,head_on,180.0,,390,18.87565087880865,,,414.40987507290265,,,,61.0
30000.0,117.35075731163762,,False,8.76398127887327,1.0,angle,180.0,,391,,377.9441346241197,328.98097991372754,,,55.168413835406255,12.550405152385864,-1.0
32000.0,,,True,,1.0,head_on,180.0,,392,40.48087716609514,,,442.9068498520988,,,,145.0
30000.0,119.83130303498018,,True,2.7056816750312525,1.0,angle,180.0,,393,,246.00197954468237,418.729793211072,,,71.46733219277056,22.810111707829783,59.0
28000.0,,,True,,1.0,head_on,180.0,,394,9.717712234920048,,,253.409707426679,,,,34.0
28000.0,,19.595501195211515,False,,1.0,crossing,180.0,,395,,,,360.7065475267365,13.753936889143235,,,-1.0
30000.0,,,False,,1.0,head_on,180.0,,396,34.54056243919979,,,282.30127431130325,,,,-1.0
32000.0,102.6729258889016,,True,-9.4477863539505,1.0,angle,180.0,,397,,476.4241979906688,232.66380901934158,,,89.49052207018701,33.568835200368554,125.0
